"HGNC.symbol","MGI.symbol"
"KRTAP10-9","Gm19668"
"KRTAP10-9","Gm9507"
"KRTAP10-9","Gm49918"
"KRTAP10-9","Krtap10-4"
"KRTAP10-9","Krtap10-10"
"KRTAP10-9","Gm36176"
"KRTAP10-9","Gm10318"
"KRTAP10-9","Gm3285"
"ARMH3","Armh3"
"NCAN","Ncan"
"MRFAP1L1","Mrfap1"
"SARM1","Sarm1"
"PRELP","Prelp"
"USP7","Usp7"
"PAK4","Map3k5"
"COL8A2","Col8a2"
"MIR214","Mir214"
"DPP8","Dpp8"
"FNDC8","Fndc8"
"CBX6","Npcd"
"CBX6","Cbx6"
"TRUB2","Trub2"
"ZNF740","Zfp740"
"RPS10-NUDT3","Gm49804"
"DAO","Dao"
"FKBP14","Fkbp14"
"NPC1","Npc1"
"CADM1","Cadm1"
"TFRC","Tfrc"
"SCAMP1","Scamp1"
"DGKQ","Dgkq"
"LIN37","Lin37"
"GSG1L2","Gsg1l2"
"VEPH1","Veph1"
"PSMD10","Psmd10"
"SFPQ","Sfpq"
"PRAMEF27","Pramel32"
"PRAMEF27","Pramel17"
"PRAMEF27","C130073F10Rik"
"PRAMEF27","Pramel18"
"PRAMEF27","Pramel19"
"PRAMEF27","Gm12790"
"PRAMEF27","Gm12789"
"PRAMEF27","Pramel21"
"PRAMEF27","Pramel22"
"PRAMEF27","Pramel23"
"PRAMEF27","Pramel24"
"PRAMEF27","Pramel25"
"PRAMEF27","Pramel26"
"PRAMEF27","Pramel27"
"PRAMEF27","Pramel11"
"PRAMEF27","Pramel16"
"PRAMEF27","Pramel28"
"PRAMEF27","Pramel14"
"PRAMEF27","Pramel4"
"PRAMEF27","Gm13102"
"PRAMEF27","Oog3"
"PRAMEF27","Oog2"
"PRAMEF27","Pramel29"
"PRAMEF27","Pramel5"
"PRAMEF27","Pramel30"
"PRAMEF27","Pramel31"
"PRAMEF27","Pramel15"
"PRAMEF27","Pramel13"
"PRAMEF27","Pramel1"
"PRAMEF27","Pramel12"
"PRAMEF27","Oog4"
"PRAMEF27","Gm13043"
"PRAMEF27","Gm13040"
"PRAMEF27","Gm13057"
"PRAMEF27","Pramel20"
"RRNAD1","Rrnad1"
"NDUFS4","Ndufs4"
"RNU6-1216P","Gm23058"
"PMF1","Pmf1"
"IGBP1P2","Igbp1"
"PAPOLA","Papola"
"CD101","Cd101"
"ISG15","Isg15"
"CABP4","Cabp4"
"ACACB","Acacb"
"CSGALNACT2","Csgalnact2"
"RAC2","Rac2"
"PLEC","Plec"
"GPX8","Gpx8"
"CHRND","Chrnd"
"NGDN","Ngdn"
"GHRH","Ghrh"
"TMEM25","Tmem25"
"SIKE1","Sike1"
"HSD17B6","Hsd17b6"
"BFAR","Bfar"
"PPHLN1","3110001I22Rik"
"L3MBTL3","L3mbtl3"
"FRY","Fry"
"CDK16","Cdk16"
"IDUA","Idua"
"ESPL1","Espl1"
"SPATS2","Spats2"
"HACD2","Hacd2"
"ZNF764","E430018J23Rik"
"ZNF764","Zfp764"
"MIF","Mif"
"CRYBG2","Crybg2"
"LPAR3","Lpar3"
"CTPS1","Ctps"
"PTPRQ","Ptprq"
"BRD7","Brd7"
"PCMT1","Pcmt1"
"GEN1","Gen1"
"ZC2HC1B","Zc2hc1b"
"BRCA2","Brca2"
"CYP4B1","Cyp4b1"
"LRRFIP1","Lrrfip1"
"MBD3L2","Mbd3l2"
"LRRC17","Lrrc17"
"CCDC106","Ccdc106"
"TLE3","Tle3"
"HSD3B7","Hsd3b7"
"FZD10","Fzd10"
"CTLA4","Ctla4"
"ZNF781","Zfp84"
"ARL3","Arl3"
"GSKIP","Gskip"
"PROX1","Prox1"
"NLGN1","Nlgn1"
"LRPAP1","Lrpap1"
"TBCEL","Tbcel"
"ERO1A","Ero1a"
"FAM25C","Fam25c"
"SPTBN2","Sptbn2"
"RUFY1","Rufy1"
"DCAF8L1","Dcaf8l"
"APOD","Apod"
"DGAT1","Dgat1"
"DENND2A","Dennd2a"
"PCP2","Pcp2"
"ANP32D","Anp32a"
"DMD","Dmd"
"MGST3","Mgst3"
"FGF20","Fgf20"
"RNU4-17P","Gm25995"
"MASP1","Masp1"
"SLC30A10","Slc30a10"
"DLG3","Dlg3"
"SLC30A1","Slc30a1"
"TAFA3","Tafa3"
"RNU4-23P","Gm25995"
"TMEM236","Tmem236"
"CLN6","Cln6"
"TROAP","Troap"
"RBFOX3","Rbfox3"
"DECR2","Decr2"
"MAU2","Mau2"
"SF3B5","Sf3b5"
"ISX","Isx"
"TXNDC9","Txndc9"
"MMEL1","Mmel1"
"WDR47","Wdr47"
"CALHM3","Calhm3"
"NXPE2","Nxpe2"
"WNT4","Wnt4"
"LINC02210-CRHR1","Crhr1"
"SGSH","Sgsh"
"SYNJ2BP-COX16","Gm20498"
"C1orf52","2410004B18Rik"
"ARAF","Araf"
"DDX41","Ddx41"
"KIF2C","Kif2c"
"RND1","Rnd1"
"SLFN12","Slfn2"
"SLFN12","Slfn1"
"SLFN12","Slfn4"
"SLFN12","Slfn3"
"EMC1","Emc1"
"SGSM1","Sgsm1"
"AGTR1","Agtr1b"
"NMB","Nmb"
"MOB3A","Mob3a"
"HTT","Htt"
"ADAM11","Adam11"
"RDH11","Rdh11"
"COG3","Cog3"
"DDX1","Ddx1"
"ERVW-1","Gm14226"
"SERBP1","Serbp1"
"TMPRSS9","Tmprss9"
"FAM71A","Fam71a"
"CA1","Car1"
"LIG4","Lig4"
"MAB21L4","Mab21l4"
"AQP12B","Aqp12"
"ZNF233","Zfp235"
"ZNF233","Zfp114"
"ZNF233","Zfp109"
"ZNF233","Zfp108"
"ZNF233","Zfp93"
"SNX20","Snx20"
"SMIM29","AI413582"
"SULT2B1","Sult2b1"
"ADM","Adm"
"GPR89B","Gpr89"
"SMIM18","Smim18"
"LTF","Ltf"
"TIMM23B","Timm23"
"TBX20","Tbx20"
"ALDH9A1","Aldh9a1"
"SUGT1","Sugt1"
"HEXIM1","Hexim1"
"KDM6B","Kdm6b"
"DLC1","Dlc1"
"PIM2","Pim2"
"GK5","Gk5"
"ENTPD5","Entpd5"
"HPGDS","Hpgds"
"ADCY6","Adcy6"
"SMIM10L1","Smim10l1"
"AURKAIP1","Aurkaip1"
"CD86","Cd86"
"RAB11FIP4","Rab11fip4"
"RNF19B","Rnf19b"
"GPS1","Gps1"
"TAF11L8","Taf11"
"ATP12A","Atp12a"
"PRR27","Prr27"
"F2R","F2r"
"GRSF1","Grsf1"
"LRRC75B","Lrrc75b"
"PACS2","Pacs2"
"PNISR","Pnisr"
"SNORD61","Snord61"
"NPTN","Nptn"
"C1orf210","2610528J11Rik"
"CRHR1","Crhr1"
"PLK5","Plk5"
"CLPS","Clps"
"CSN2","Csn2"
"TMEM47","Tmem47"
"TRAV1-2","Trav1"
"CD3G","Cd3g"
"CMC4","Cmc4"
"ANKRD28","Ankrd28"
"HYI","Hyi"
"IRF1","Irf1"
"ATG4C","Atg4c"
"RAB35","Rab35"
"WDR18","Wdr18"
"MSRB2","Msrb2"
"ATF3","Atf3"
"GOLGA8F","Gm13547"
"IRAK2","Irak2"
"ORAI3","Orai3"
"NT5C1B","Nt5c1b"
"METTL3","Mettl3"
"KCND3","Kcnd3"
"GLIPR1","Glipr1"
"MPZL2","Mpzl2"
"SGMS2","Sgms2"
"SRSF9","Srsf9"
"RNU6-909P","Gm22279"
"SLC15A2","Slc15a2"
"GLMP","Glmp"
"GJB1","Gjb1"
"WDR27","Wdr27"
"LKAAEAR1","Lkaaear1"
"DHRS4","Dhrs4"
"NDRG4","Ndrg4"
"RAD54L","Rad54l"
"KLHDC8B","Klhdc8b"
"MDFIC2","Mdfic2"
"TNFRSF13B","Tnfrsf13b"
"DHDH","Gm45808"
"DHDH","Dhdh"
"TMEM54","Tmem54"
"ALPL","Alpl"
"KIAA1755","D630003M21Rik"
"HPCAL4","Hpcal4"
"GXYLT2","Gxylt2"
"LMAN2L","Lman2l"
"AKNAD1","Aknad1"
"OPHN1","Ophn1"
"DNAJC25-GNG10","Gm20503"
"RAB34","Rab34"
"CD300LG","Cd300lg"
"ZBTB1","Zbtb1"
"MIR222","Mir222"
"MTARC2","Mtarc2"
"WDR90","Wdr90"
"ATP13A4","Atp13a4"
"HDAC8","Hdac8"
"MKRN2OS","Mkrn2os"
"GJD4","Gjd4"
"NLE1","Nle1"
"TSACC","Tsacc"
"ERLIN2","Erlin2"
"ATP5F1C","Atp5c1"
"OR2T1","Olfr31"
"DCST1","Dcst1"
"IQSEC3","Iqsec3"
"ERCC6L","Ercc6l"
"HOXD12","Hoxd12"
"STK25","Stk25"
"KLC4","Klc4"
"CADPS2","Cadps2"
"EML4","Eml4"
"ZBTB7B","Zbtb7b"
"PFAS","Pfas"
"FUT11","Fut11"
"AAMDC","Aamdc"
"SNX10","Snx10"
"CMTR1","Cmtr1"
"MRPL3","Mrpl3"
"AS3MT","As3mt"
"IRGC","Irgc1"
"ABI2","Abi2"
"SPACA5B","Spaca5"
"HMOX1","Hmox1"
"ENTHD1","Enthd1"
"NOP14","Nop14"
"PPP1R13L","Ppp1r13l"
"TPTEP2-CSNK1E","Csnk1e"
"RYR2","Ryr2"
"AKT1","Akt1"
"PAF1","Paf1"
"KRT78","Krt78"
"PLEKHB2","Plekhb2"
"XCL2","Xcl1"
"PAFAH2","Pafah2"
"TMTC3","Tmtc3"
"PAX4","Pax4"
"RPL32","Rpl32"
"HIVEP3","Hivep3"
"EAF1","Eaf1"
"TIMM13","Timm13"
"CITED1","Cited1"
"PYCR1","Pycr1"
"NFE2L2","Nfe2l2"
"SEMA3D","Sema3d"
"ACTL7B","Actl7b"
"SNORD70","Snord70"
"IQCJ","Iqcj"
"SORCS3","Sorcs3"
"ZNF354B","Zfp354b"
"NAPEPLD","Napepld"
"UBA1","Uba1"
"GALNT15","Galnt15"
"RFPL4A","Rfpl4"
"TRPC4AP","Trpc4ap"
"LSM12","Lsm12"
"C17orf75","5730455P16Rik"
"ZNF358","Zfp358"
"HNF4G","Hnf4g"
"KLRC2","Clec2m"
"KLRC2","Klre1"
"KLRC2","Klri1"
"KLRC2","Klri2"
"KLRC2","Klrh1"
"MRPS34","Mrps34"
"ABHD3","Abhd3"
"COQ9","Coq9"
"LRRFIP2","Lrrfip2"
"CASQ2","Casq2"
"RNF212","Rnf212"
"BICC1","Bicc1"
"RPUSD3","Rpusd3"
"NKPD1","Nkpd1"
"PLIN1","Plin1"
"SNORD10","Gm25835"
"MAN1A1","Man1a"
"HNRNPF","Hnrnpf"
"AP1S2","Ap1s2"
"SEMA4C","Sema4c"
"PRODH2","Prodh2"
"TAS2R31","Tas2r120"
"TAS2R31","Tas2r136"
"SKOR1","Skor1"
"ADGRF2","Adgrf2"
"TXNDC15","Txndc15"
"OR7A5","Olfr1354"
"OR7A5","Olfr8"
"OR7A5","Olfr1352"
"NCF4","Ncf4"
"ERH","Erh"
"PITHD1","Pithd1"
"CENPO","Cenpo"
"TCF21","Tcf21"
"DHH","Dhh"
"C16orf89","AU021092"
"FGF10","Fgf10"
"RNU6-58P","Gm26226"
"STK32B","Stk32b"
"DNAH17","Dnah17"
"ZNF25","Zfp9"
"GPR1","Gpr1"
"SYT15","Syt15"
"TEK","Tek"
"MTHFD2L","Mthfd2l"
"UBE2T","Ube2t"
"MBNL1","Mbnl1"
"HERC6","Herc6"
"HEY1","Hey1"
"PRR23D2","Prr23a1"
"PRR23D2","Prr23a2"
"PRR23D2","Prr23a3"
"PRR23D2","7420426K07Rik"
"IYD","Iyd"
"WFIKKN1","Wfikkn1"
"SLC7A3","Slc7a3"
"STT3B","Stt3b"
"ERAS","Eras"
"RNU6-49P","Gm26128"
"HCLS1","Hcls1"
"TCF20","Zfp957"
"MIB1","Mib1"
"DOK6","Dok6"
"UNC5D","Unc5d"
"SLC47A1","Slc47a1"
"VPS9D1","Vps9d1"
"PHYKPL","Phykpl"
"GOLT1A","Golt1a"
"GOLT1A","Gm28040"
"NAT8B","Nat8f7"
"NAT8B","Nat8f3"
"NAT8B","Nat8f6"
"NAT8B","Nat8f5"
"NAT8B","Nat8"
"NAT8B","Nat8f2"
"NAT8B","Nat8f4"
"NAT8B","Nat8f1"
"ZBTB17","Zbtb17"
"AMTN","Amtn"
"RARG","Rarg"
"SOCS1","Socs1"
"PLEKHA8","Plekha8"
"ERMAP","Ermap"
"C17orf50","1700020L24Rik"
"NEUROG3","Neurog3"
"PIK3CB","Pik3cb"
"CAP1","Cap1"
"SFTPA1","Sftpa1"
"PLAG1","Plag1"
"BFSP2","Bfsp2"
"REN","Ren1"
"B3GAT1","B3gat1"
"RSPO1","Rspo1"
"MRPS10","Mrps10"
"RNU1-133P","Gm23680"
"MIR335","Mir335"
"TMEM181","Tmem181a"
"RAB17","Rab17"
"BLOC1S4","Bloc1s4"
"NOTCH2","Notch2"
"PBX4","Pbx4"
"TMBIM6","Tmbim6"
"RAP1GDS1","Rap1gds1"
"ADGB","Adgb"
"MMP14","Mmp14"
"NRP2","Nrp2"
"OR2T2","Olfr721-ps1"
"TGFB2","Tgfb2"
"MPDU1","Mpdu1"
"RBFOX2","Rbfox2"
"ANKRD23","Ankrd23"
"ANKRD23","Gm42417"
"AR","Ar"
"VRK3","Vrk3"
"ZNF705A","Zfp78"
"WNT2","Wnt2"
"NETO1","Neto1"
"PTPRCAP","Ptprcap"
"TWIST2","Twist2"
"DPY30","Dpy30"
"WTAP","Wtap"
"OGG1","Ogg1"
"SPEM2","Spem2"
"SIRPA","Gm9733"
"SIRPA","Sirpb1a"
"SIRPA","Sirpb1b"
"SIRPA","Sirpb1c"
"SIRPA","Gm5150"
"RASGEF1C","Rasgef1c"
"RBM45","Rbm45"
"E2F4","E2f4"
"MFAP2","Mfap2"
"SSR3","Ssr3"
"ATP2B4","Atp2b4"
"FOXR1","Foxr1"
"C22orf23","1700088E04Rik"
"RSRP1","Rsrp1"
"DUSP13","Dusp13"
"RNF32","Rnf32"
"PADI6","Padi6"
"USP18","Usp18"
"ANO7","Ano7"
"LRRC36","Lrrc36"
"LILRB3","Pirb"
"LILRB3","Gm15922"
"LILRB3","Gm15448"
"LILRB3","Pira2"
"LILRB3","Gm14548"
"LILRB3","Lilra6"
"LILRB3","Lilra5"
"COL6A6","Col6a6"
"MXRA8","Mxra8"
"DCAF8L2","Dcaf8l"
"MIR504","Mir504"
"SLC8A1","Slc8a1"
"CCDC77","Ccdc77"
"LYN","Lyn"
"PRSS58","Prss58"
"CBLC","Cblc"
"FBXO15","Fbxo15"
"ZNF18","Zkscan6"
"PTK7","Ptk7"
"USP36","Usp36"
"GPM6B","Gpm6b"
"TTC13","Ttc13"
"KLHDC4","Klhdc4"
"SNAPIN","Snapin"
"RNU1-78P","Gm22054"
"ALPP","Alppl2"
"ALPP","Alpi"
"ALPP","Akp3"
"HTD2","Rpp14"
"DNAJC5B","Dnajc5b"
"FAM102B","Fam102b"
"RAB9A","Rab9"
"GPR137C","Gpr137c"
"HERPUD2","Herpud2"
"STRIP1","Strip1"
"UNKL","Unkl"
"RAB39B","Rab39b"
"ITIH5","Itih5"
"STMN2","Stmn2"
"CLCA1","Clca1"
"ADAM15","Adam15"
"INSL5","Insl5"
"RSF1","Rsf1"
"PFN2","Pfn2"
"POU6F1","Pou6f1"
"APOC4","Apoc4"
"NMBR","Nmbr"
"TRAM2","Tram2"
"E2F2","E2f2"
"ZFP82","Zfp82"
"H2AL1RP","H2al1m"
"H2AL1RP","H2al1k"
"H2AL1RP","H2al1o"
"H2AL1RP","H2al1a"
"H2AL1RP","H2al1b"
"H2AL1RP","H2al1c"
"H2AL1RP","H2al1d"
"H2AL1RP","H2al1e"
"H2AL1RP","H2al1f"
"H2AL1RP","H2al1g"
"H2AL1RP","H2al1h"
"H2AL1RP","H2al1i"
"H2AL1RP","H2al1j"
"H2AL1RP","H2al2a"
"SHOC2","Shoc2"
"PARP4","Parp4"
"CAMK1G","Camk1g"
"KLF17","Klf17"
"GAMT","Gamt"
"SH3GL2","Sh3gl2"
"TRPV4","Trpv4"
"WDR13","Wdr13"
"TNFSF12","Tnfsf12"
"CEACAM7","Ceacam10"
"PIWIL1","Piwil1"
"ATP2B2","Atp2b2"
"PHYHD1","Phyhd1"
"SVOPL","Svopl"
"CRISP2","Crisp2"
"SSTR3","Sstr3"
"GYG1","Gyg"
"PDGFRA","Pdgfra"
"DDB2","Ddb2"
"GPR182","Gpr182"
"LACTBL1","Lactbl1"
"DPT","Dpt"
"DIS3L2","Dis3l2"
"GNMT","Gnmt"
"ARFRP1","Arfrp1"
"RELN","Reln"
"PPM1B","Ppm1b"
"ARID5A","Arid5a"
"C1QTNF7","C1qtnf7"
"FCHO1","Fcho1"
"KLHL1","Klhl1"
"KIAA0232","D5Ertd579e"
"BPIFA1","Bpifa1"
"BPIFA1","Bpifa5"
"MTA3","Mta3"
"LRTM2","Lrtm2"
"DAZAP2","Dazap2"
"RNPEPL1","Rnpepl1"
"OR9A4","Olfr460"
"ZBTB10","Zbtb10"
"ZNF44","Zfp961"
"PGBD5","Pgbd5"
"GALNT14","Galnt14"
"ARL5B","Arl5b"
"MIR7-1","Mir7-1"
"EFNB2","Efnb2"
"PTBP3","Ptbp3"
"ZNF382","Zfp382"
"MOB4","Mob4"
"BCL9","Bcl9"
"LEAP2","Leap2"
"LIMS3","Lims1"
"B3GNTL1","B3gntl1"
"SYNGR2","Syngr2"
"SNAPC5","Snapc5"
"SNRPD1","Snrpd1"
"GLO1","Glo1"
"IFNA13","Ifna15"
"IFNA13","Ifna14"
"IFNA13","Ifna9"
"IFNA13","Ifna12"
"IFNA13","Ifna13"
"IFNA13","Ifna16"
"IFNA13","Ifna2"
"IFNA13","Ifnab"
"IFNA13","Ifna7"
"IFNA13","Ifna11"
"IFNA13","Ifna6"
"IFNA13","Ifna5"
"IFNA13","Ifna4"
"IFNA13","Ifna1"
"FBXL15","Fbxl15"
"ATG4B","Atg4b"
"ZNF440","Zfp78"
"SCML2","Scml2"
"ASB18","Asb18"
"KLRD1","Klrd1"
"PIK3R2","Pik3r2"
"BRCC3","Brcc3"
"BRCC3","Gm5136"
"HRH1","Hrh1"
"DGAT2","Dgat2"
"SF3B6","Sf3b6"
"IPMK","Ipmk"
"RBM4","Rbm4"
"TAB3","Tab3"
"DCLRE1B","Dclre1b"
"SLC25A45","Slc25a45"
"TK1","Tk1"
"PSTPIP2","Pstpip2"
"ARHGEF15","Arhgef15"
"NFKBIE","Nfkbie"
"PLEK2","Plek2"
"SEC14L1","Sec14l1"
"MOS","Mos"
"BAG3","Bag3"
"SNORA3B","Gm24888"
"CNMD","Cnmd"
"NAALADL1","Naaladl1"
"MUC13","Muc13"
"NFASC","Nfasc"
"IGF2BP2","Igf2bp2"
"C1QA","C1qa"
"CNKSR3","Cnksr3"
"RAP1A","Rap1a"
"UPF1","Upf1"
"RBBP7","Rbbp7"
"OXA1L","Oxa1l"
"CSNK2A2","Csnk2a2"
"ARPP21","Arpp21"
"SERPINH1","Serpinh1"
"CD320","Cd320"
"ODF2","Odf2"
"SPRTN","Sprtn"
"PIK3R4","Pik3r4"
"SLC22A2","Slc22a2"
"ACSL4","Acsl4"
"SLC25A39","Slc25a39"
"SNAPC2","Snapc2"
"GOLGA8K","Gm13547"
"ZNF557","Zfp558"
"PPDPF","Ppdpf"
"TECTB","Tectb"
"LELP1","Lelp1"
"BRK1","Brk1"
"RAB25","Rab25"
"LSS","Lss"
"CAPN13","Capn13"
"NME9","Nme9"
"ASB6","Asb6"
"MIR874","Mir874"
"TMEM126A","Tmem126a"
"RNASET2","Rnaset2b"
"RNASET2","Gm49721"
"RNASET2","Gm49673"
"RNASET2","Rnaset2a"
"ZNF32","Zfp637"
"PURG","Purg"
"DMAP1","Dmap1"
"ZNF639","Zfp639"
"RNU5E-7P","Gm23793"
"FBXL13","Fbxl13"
"BCO1","Bco1"
"OSCAR","Oscar"
"CCDC17","Ccdc17"
"MDK","Mdk"
"MCMBP","Mcmbp"
"TONSL","Tonsl"
"EPSTI1","Epsti1"
"ZNF554","Zfp78"
"CSN3","Csn3"
"RPS20","Rps20"
"ACOT2","Acot2"
"ACOT2","Acot1"
"ACOT2","Gm49366"
"ACOT2","Acot3"
"ACOT2","Acot5"
"FAM174A","Fam174a"
"NFATC4","Nfatc4"
"ZSWIM5","Zswim5"
"NTRK2","Ntrk2"
"C6orf141","9130008F23Rik"
"FGL1","Fgl1"
"HOXD1","Hoxd1"
"ATP11C","Atp11c"
"PPL","Ppl"
"DMTF1","Dmtf1"
"ARHGAP25","Arhgap25"
"MAP3K7","Map3k7"
"SENP3-EIF4A1","Senp3"
"MRPL12","Mrpl12"
"TMED1","Tmed1"
"GIN1","Gin1"
"TULP3","Tulp3"
"ING5","Ing5"
"RFPL4AL1","Rfpl4"
"STX7","Stx7"
"RAP1GAP","Rap1gap"
"PRMT1","Prmt1"
"ZNF354C","Zfp354c"
"HMMR","Hmmr"
"ASMT","Asmt"
"FAM72A","Fam72a"
"TESK2","Tesk2"
"IL4I1","Il4i1"
"ASH1L","Ash1l"
"CXXC4","Cxxc4"
"ST8SIA2","St8sia2"
"RASL11A","Rasl11a"
"RAMP1","Ramp1"
"ERCC6","Ercc6"
"SOX6","Sox6"
"OXLD1","Oxld1"
"ANGPTL3","Angptl3"
"VPS13A","Vps13a"
"RNU6-930P","Gm25552"
"KCNC2","Kcnc2"
"RHAG","Rhag"
"ANKRD42","Ankrd42"
"SLCO3A1","Slco3a1"
"CERS4","Cers4"
"NIBAN3","Niban3"
"SHOX2","Shox2"
"KCP","Kcp"
"FAM107A","Fam107a"
"HNRNPA3","Hnrnpa3"
"FANCB","Fancb"
"MRPL16","Mrpl16"
"CDHR1","Cdhr1"
"PPP2CA","Ppp2ca"
"APOC2","Apoc2"
"APOC2","Gm44805"
"MIR374A","Mir374c"
"TM4SF4","Tm4sf4"
"SNX16","Snx16"
"EIF2AK2","Eif2ak2"
"OR14J1","Olfr125"
"C9orf40","D030056L22Rik"
"FIZ1","Fiz1"
"SLC22A15","Slc22a15"
"MS4A6A","Ms4a6c"
"MS4A6A","Ms4a6b"
"MS4A6A","Ms4a6d"
"ITPR1","Itpr1"
"AGTR2","Agtr2"
"JCAD","Jcad"
"CARF","Carf"
"DHRS7B","Dhrs7b"
"COL6A1","Col6a1"
"SUPT20H","Supt20"
"ERGIC3","Ergic3"
"MAPK13","Mapk13"
"SAMHD1","Samhd1"
"OTUD6A","Otud6a"
"LRP2","Lrp2"
"TRAV4","Trav2"
"RHOU","Rhou"
"RNU6-1044P","Gm22335"
"CBY2","Cby2"
"ABHD17B","Abhd17b"
"GMNC","Gmnc"
"RNU4-76P","Gm25995"
"MFSD10","Mfsd10"
"ESM1","Esm1"
"CCDC62","Ccdc62"
"TRAV38-2DV8","Trdv2-2"
"TNFRSF11B","Tnfrsf11b"
"VTCN1","Vtcn1"
"TBC1D10C","Tbc1d10c"
"IER3","Ier3"
"ZNF207","Zfp207"
"TRIM7","Trim7"
"ABHD13","Abhd13"
"BMS1","Bms1"
"PLAUR","Plaur"
"RNU6-86P","Gm25930"
"CREG1","Creg1"
"PRDM9","Zfp78"
"RETN","Retn"
"RNF40","Rnf40"
"RARRES1","Rarres1"
"RNU6-1174P","Gm24630"
"ADPRM","Adprm"
"AJUBA","Ajuba"
"FXYD4","Fxyd4"
"ZDHHC19","Zdhhc19"
"PRRG1","Prrg1"
"RAPH1","Raph1"
"SRARP","Srarp"
"NPB","Npb"
"PRAMEF20","Pramel32"
"PRAMEF20","Pramel17"
"PRAMEF20","C130073F10Rik"
"PRAMEF20","Pramel18"
"PRAMEF20","Pramel19"
"PRAMEF20","Gm12790"
"PRAMEF20","Gm12789"
"PRAMEF20","Pramel21"
"PRAMEF20","Pramel22"
"PRAMEF20","Pramel23"
"PRAMEF20","Pramel24"
"PRAMEF20","Pramel25"
"PRAMEF20","Pramel26"
"PRAMEF20","Pramel27"
"PRAMEF20","Pramel11"
"PRAMEF20","Pramel16"
"PRAMEF20","Pramel28"
"PRAMEF20","Pramel14"
"PRAMEF20","Pramel4"
"PRAMEF20","Gm13102"
"PRAMEF20","Oog3"
"PRAMEF20","Oog2"
"PRAMEF20","Pramel29"
"PRAMEF20","Pramel5"
"PRAMEF20","Pramel30"
"PRAMEF20","Pramel31"
"PRAMEF20","Pramel15"
"PRAMEF20","Pramel13"
"PRAMEF20","Pramel1"
"PRAMEF20","Pramel12"
"PRAMEF20","Oog4"
"PRAMEF20","Gm13043"
"PRAMEF20","Gm13040"
"PRAMEF20","Gm13057"
"PRAMEF20","Pramel20"
"AZIN2","Azin2"
"ADIPOQ","Adipoq"
"KIFC3","Kifc3"
"PTPRB","Ptprb"
"BMPER","Bmper"
"PDCL3","Pdcl3"
"RNU6-674P","Gm25886"
"ADD2","Add2"
"SNORD105","Gm24067"
"GOSR2","Gosr2"
"IZUMO1R","Izumo1r"
"TSC22D1","Tsc22d1"
"CCDC51","Ccdc51"
"RTL4","Rtl4"
"ARL2BP","Arl2bp"
"UNC13A","Unc13a"
"PCBD2","Pcbd2"
"ARHGEF12","Arhgef12"
"KIFAP3","Kifap3"
"CACNB2","Cacnb2"
"PHKA1","Phka1"
"BHMT","Gm5096"
"BHMT","Bhmt"
"NFS1","Nfs1"
"PSMB5","Psmb5"
"ZNF414","Zfp414"
"VARS2","Vars2"
"CSNK1E","Csnk1e"
"ZFPM1","Zfpm1"
"IFT74","Ift74"
"COX16","Cox16"
"DSTYK","Dstyk"
"SLC9B2","Slc9b2"
"MAGEB6","Mageb2"
"MAGEB6","Mageb6b1"
"MAGEB6","Mageb6b2"
"MAGEB6","Mageb1"
"MAGEB6","Mageb3"
"BORCS7","Borcs7"
"WDR44","Wdr44"
"DLK2","Dlk2"
"TSKS","Tsks"
"BMPR2","Bmpr2"
"TRAV12-1","Trav7-1"
"TRAV12-1","Trav7d-2"
"TRAV12-1","Trav7d-3"
"TRAV12-1","Trav7d-4"
"TRAV12-1","Trav7d-5"
"TRAV12-1","Trav7d-6"
"TRAV12-1","Trav7n-4"
"TRAV12-1","Trav7n-5"
"TRAV12-1","Trav7n-6"
"TRAV12-1","Trav7-2"
"TRAV12-1","Trav7-3"
"TRAV12-1","Trav7-4"
"TRAV12-1","Trav7-5"
"TRAV12-1","Trav7-6"
"SEC24A","Sec24a"
"MAP2K1","Map2k1"
"SPPL3","Sppl3"
"TAF11L10","Taf11"
"NBR1","Nbr1"
"DHFR","Dhfr"
"AGPS","Agps"
"CLEC7A","Clec7a"
"YTHDF3","Ythdf3"
"ADAMTS7","Adamts7"
"CYP2J2","Cyp2j13"
"CYP2J2","Cyp2j9"
"KIAA0040","4930523C07Rik"
"C12orf50","1700017N19Rik"
"HOXD9","Hoxd9"
"PENK","Penk"
"DNAH2","Dnah2"
"RPS19","Rps19"
"A3GALT2","A3galt2"
"PLEKHH1","Plekhh1"
"SRGAP2C","Srgap2"
"CFD","Cfd"
"SYTL3","Sytl3"
"DKK2","Dkk2"
"AGPAT3","Agpat3"
"SULT1E1","Sult1e1"
"VSIG4","Vsig4"
"CSRP1","Csrp1"
"TMCC1","Tmcc1"
"PRAMEF6","Pramel32"
"PRAMEF6","Pramel17"
"PRAMEF6","C130073F10Rik"
"PRAMEF6","Pramel18"
"PRAMEF6","Pramel19"
"PRAMEF6","Gm12790"
"PRAMEF6","Gm12789"
"PRAMEF6","Pramel21"
"PRAMEF6","Pramel22"
"PRAMEF6","Pramel23"
"PRAMEF6","Pramel24"
"PRAMEF6","Pramel25"
"PRAMEF6","Pramel26"
"PRAMEF6","Pramel27"
"PRAMEF6","Pramel11"
"PRAMEF6","Pramel16"
"PRAMEF6","Pramel28"
"PRAMEF6","Pramel14"
"PRAMEF6","Pramel4"
"PRAMEF6","Gm13102"
